"","X","EDUC","LWKLYWGE","QOB","YOB","first_quarter"
"8168",80989,8,5.17863893508911,4,1925,0
"8169",80993,16,6.32386016845703,1,1925,1
"8170",81001,10,4.93496990203857,3,1925,0
"8171",81004,9,4.80843114852905,3,1925,0
"8172",81011,12,5.49761009216309,2,1925,0
"8173",81027,12,5.08795118331909,3,1925,0
"8174",81039,10,4.74228572845459,2,1925,0
"8175",81042,9,5.36420440673828,3,1925,0
"8176",81054,10,5.06153964996338,3,1925,0
"8177",81057,9,4.92888641357422,1,1925,1
"8178",81091,10,4.82430553436279,4,1925,0
"8179",81122,12,5.04903888702393,2,1925,0
"8180",81137,16,5.68727445602417,3,1925,0
"8181",81138,17,5.33200788497925,4,1925,0
"8182",81148,12,5.28345251083374,1,1925,1
"8183",81164,12,5.14492607116699,1,1925,1
"8184",81166,18,5.50561046600342,2,1925,0
"8185",81168,18,5.81205034255981,4,1925,0
"8186",81170,9,5.26335048675537,2,1925,0
"8187",81172,14,5.36004877090454,2,1925,0
"8188",81173,15,5.17863893508911,1,1925,1
"8189",81177,12,5.06153964996338,2,1925,0
"8190",81178,9,4.49094676971436,1,1925,1
"8191",81192,12,5.55988931655884,2,1925,0
"8192",81193,12,5.08608245849609,4,1925,0
"8193",81198,18,5.97413396835327,2,1925,0
"8194",81217,14,5.12180233001709,3,1925,0
"8195",81221,16,5.46495294570923,2,1925,0
"8196",81223,8,4.95686197280884,4,1925,0
"8197",81227,11,4.92888641357422,1,1925,1
"8198",81234,12,4.15443086624146,4,1925,0
"8199",81238,10,5.28345251083374,2,1925,0
"8200",81244,8,4.58974885940552,3,1925,0
"8201",81245,12,4.15443086624146,4,1925,0
"8202",81247,18,6.0692195892334,4,1925,0
"8203",81270,14,5.54467964172363,3,1925,0
"8204",81286,12,5.37831497192383,1,1925,1
"8205",81297,16,5.49089860916138,4,1925,0
"8206",81309,12,5.19518804550171,2,1925,0
"8207",81314,7,5.06938076019287,1,1925,1
"8208",81324,12,5.11003684997559,4,1925,0
"8209",81350,12,5.27345180511475,1,1925,1
"8210",81353,12,5.59160852432251,1,1925,1
"8211",81360,13,5.34144258499146,3,1925,0
"8212",81370,12,5.71350622177124,2,1925,0
"8213",81371,11,5.06153964996338,2,1925,0
"8214",81372,11,5.03053712844849,1,1925,1
"8215",81384,13,5.26335048675537,4,1925,0
"8216",81392,16,5.86904764175415,4,1925,0
"8217",81401,9,5.18962907791138,1,1925,1
"8218",81417,10,5.28345251083374,4,1925,0
"8219",81436,8,5.12180233001709,3,1925,0
"8220",81449,10,5.45661926269531,3,1925,0
"8221",81460,18,5.94092845916748,1,1925,1
"8222",81482,16,5.17863893508911,4,1925,0
"8223",81491,12,5.21125268936157,3,1925,0
"8224",81502,9,5.12414789199829,2,1925,0
"8225",81506,12,5.23241853713989,3,1925,0
"8226",81523,12,5.01057004928589,1,1925,1
"8227",81529,14,5.81205034255981,1,1925,1
"8228",81533,13,5.44821548461914,2,1925,0
"8229",81542,17,5.99876642227173,1,1925,1
"8230",81556,16,5.54467964172363,3,1925,0
"8231",81585,18,5.76324367523193,3,1925,0
"8232",81589,13,5.36004877090454,4,1925,0
"8233",81597,10,4.10782718658447,3,1925,0
"8234",81599,16,5.68727445602417,2,1925,0
"8235",81604,13,5.47388553619385,2,1925,0
"8236",81628,13,5.05916976928711,1,1925,1
"8237",81644,12,5.25314569473267,1,1925,1
"8238",81657,10,5.33770370483398,4,1925,0
"8239",81666,16,5.97413396835327,3,1925,0
"8240",81670,11,5.81363296508789,2,1925,0
"8241",81671,18,5.61137342453003,2,1925,0
"8242",81685,11,4.92888641357422,1,1925,1
"8243",81704,12,5.03637933731079,4,1925,0
"8244",81707,18,5.17863893508911,1,1925,1
"8245",81738,12,4.92888641357422,1,1925,1
"8246",81741,12,5.12180233001709,3,1925,0
"8247",81745,6,4.14116907119751,2,1925,0
"8248",81781,12,5.81205034255981,1,1925,1
"8249",81807,16,6.27359819412231,3,1925,0
"8250",81816,12,5.7187705039978,4,1925,0
"8251",81834,11,4.7759051322937,1,1925,1
"8252",81835,12,5.20049905776978,1,1925,1
"8253",81848,16,6.19678354263306,2,1925,0
"8254",81853,8,4.63406229019165,2,1925,0
"8255",81870,16,5.11003684997559,2,1925,0
"8256",81886,12,5.17863893508911,4,1925,0
"8257",81923,11,5.3031587600708,3,1925,0
"8258",81925,11,5.33371448516846,1,1925,1
"8259",81938,12,5.1118016242981,1,1925,1
"8260",81971,16,6.0692195892334,4,1925,0
"8261",82020,15,4.60506725311279,1,1925,1
"8262",82025,14,5.12180233001709,4,1925,0
"8263",82058,18,5.7187705039978,2,1925,0
"8264",82083,11,5.14314126968384,2,1925,0
"8265",82101,12,5.51521444320679,2,1925,0
"8266",82119,10,5.34144258499146,3,1925,0
"8267",82133,16,5.68727445602417,4,1925,0
"8268",82138,12,4.92888641357422,1,1925,1
"8269",82166,13,5.83524084091187,1,1925,1
"8270",82174,18,6.2320818901062,4,1925,0
"8271",82196,8,4.55480527877808,3,1925,0
"8272",82207,14,5.46495294570923,1,1925,1
"8273",82220,9,5.45661926269531,1,1925,1
"8274",82223,14,5.54467964172363,3,1925,0
"8275",82228,12,4.92888641357422,1,1925,1
"8276",82238,13,5.7516074180603,4,1925,0
"8277",82242,9,5.37831497192383,3,1925,0
"8278",82244,12,5.23241853713989,3,1925,0
"8279",82245,18,6.35520505905151,4,1925,0
"8280",82253,14,5.242835521698,2,1925,0
"8281",82267,10,5.50561046600342,3,1925,0
"8282",82269,9,5.44251728057861,1,1925,1
"8283",82270,12,5.17863893508911,2,1925,0
"8284",82290,8,4.99741077423096,4,1925,0
"8285",82299,13,4.50858354568481,3,1925,0
"8286",82312,12,4.59521865844727,1,1925,1
"8287",82314,12,5.20049905776978,2,1925,0
"8288",82321,18,5.46495294570923,3,1925,0
"8289",82323,15,5.04903888702393,2,1925,0
"8290",82331,18,5.65348625183105,2,1925,0
"8291",82346,17,6.06010770797729,3,1925,0
"8292",82348,8,5.28345251083374,1,1925,1
"8293",82364,12,5.29063653945923,3,1925,0
"8294",82380,18,6.47393608093262,1,1925,1
"8295",82396,10,5.12180233001709,4,1925,0
"8296",82398,16,5.06153964996338,1,1925,1
"8297",82420,15,5.38208389282227,1,1925,1
"8298",82422,10,5.86231231689453,3,1925,0
"8299",82425,15,5.70374393463135,2,1925,0
"8300",82431,16,5.84633922576904,4,1925,0
"8301",82449,12,4.82616710662842,1,1925,1
"8302",82457,12,5.7516074180603,2,1925,0
"8303",82461,9,5.37831497192383,2,1925,0
"8304",82467,16,3.98734879493713,1,1925,1
"8305",82480,9,5.57294034957886,4,1925,0
"8306",82488,10,5.33371448516846,3,1925,0
"8307",82496,14,5.28345251083374,3,1925,0
"8308",82538,10,3.31327652931213,4,1925,0
"8309",82553,12,5.81205034255981,1,1925,1
"8310",82561,10,4.93496990203857,4,1925,0
"8311",82572,13,5.61851644515991,1,1925,1
"8312",82577,12,5.61851644515991,1,1925,1
"8313",82591,10,5.54467964172363,1,1925,1
"8314",82597,10,5.23241853713989,2,1925,0
"8315",82601,13,4.7759051322937,1,1925,1
"8316",82604,12,4.59521865844727,3,1925,0
"8317",82605,14,5.97413396835327,3,1925,0
"8318",82606,12,5.7516074180603,4,1925,0
"8319",82609,12,5.68727445602417,3,1925,0
"8320",82611,12,5.54467964172363,4,1925,0
"8321",82625,16,5.89637231826782,2,1925,0
"8322",82634,11,6.18692541122437,1,1925,1
"8323",82641,9,3.19867300987244,1,1925,1
"8324",82665,8,4.88539791107178,1,1925,1
"8325",82680,9,4.60440063476562,4,1925,0
"8326",82681,10,5.61851644515991,1,1925,1
"8327",82707,5,5.22189140319824,1,1925,1
"8328",82709,18,3.53525972366333,3,1925,0
"8329",82715,12,5.28345251083374,3,1925,0
"8330",82721,11,5.46495294570923,2,1925,0
"8331",82731,12,5.68727445602417,1,1925,1
"8332",82735,10,5.06153964996338,2,1925,0
"8333",82736,16,5.26335048675537,3,1925,0
"8334",82772,18,4.53396892547607,2,1925,0
"8335",82776,12,5.03637933731079,2,1925,0
"8336",82792,12,5.13634395599365,2,1925,0
"8337",82814,6,4.09090709686279,1,1925,1
"8338",82820,9,5.06153964996338,4,1925,0
"8339",82821,9,4.95686197280884,4,1925,0
"8340",82831,11,4.99741077423096,1,1925,1
"8341",82832,14,5.46495294570923,2,1925,0
"8342",82847,8,5.44251728057861,1,1925,1
"8343",82856,10,5.25314569473267,2,1925,0
"8344",82857,12,5.06153964996338,3,1925,0
"8345",82860,12,5.17863893508911,2,1925,0
"8346",82870,13,6.88795280456543,4,1925,0
"8347",82888,10,5.58163642883301,2,1925,0
"8348",82915,9,5.53131246566772,1,1925,1
"8349",82939,15,5.68727445602417,3,1925,0
"8350",82941,16,5.55988931655884,4,1925,0
"8351",82948,10,5.28345251083374,1,1925,1
"8352",82958,12,6.01804447174072,4,1925,0
"8353",82965,12,5.70374393463135,2,1925,0
"8354",82974,12,5.28345251083374,1,1925,1
"8355",82979,12,5.42857646942139,3,1925,0
"8356",82997,12,5.46495294570923,2,1925,0
"8357",83002,8,4.70749664306641,3,1925,0
"8358",83010,10,4.24997186660767,3,1925,0
"8359",83014,12,4.92888641357422,3,1925,0
"8360",83030,16,5.55988931655884,2,1925,0
"8361",83031,3,4.91459941864014,4,1925,0
"8362",83052,1,4.55480527877808,1,1925,1
"8363",83061,12,5.60417890548706,1,1925,1
"8364",83085,12,5.45661926269531,4,1925,0
"8365",83107,10,3.69352555274963,2,1925,0
"8366",83112,0,4.92888641357422,3,1925,0
"8367",83113,11,4.7759051322937,2,1925,0
"8368",83133,11,5.09813117980957,4,1925,0
"8369",83135,11,5.86904764175415,3,1925,0
"8370",83141,16,6.88493824005127,3,1925,0
"8371",83166,5,4.79312705993652,2,1925,0
"8372",83172,9,4.59521865844727,3,1925,0
"8373",83181,10,5.61851644515991,3,1925,0
"8374",83184,12,4.68963766098022,4,1925,0
"8375",83198,15,5.55231332778931,4,1925,0
"8376",83199,13,4.92888641357422,2,1925,0
"8377",83221,16,6.53269100189209,4,1925,0
"8378",83223,12,6.93821430206299,3,1925,0
"8379",83251,6,5.37831497192383,4,1925,0
"8380",83257,7,4.92888641357422,2,1925,0
"8381",83268,16,5.46495294570923,2,1925,0
"8382",83282,12,5.20049905776978,2,1925,0
"8383",83308,10,5.07381963729858,1,1925,1
"8384",83329,9,4.98407649993896,1,1925,1
"8385",83354,16,5.54467964172363,1,1925,1
"8386",83357,13,5.06153964996338,1,1925,1
"8387",83367,8,4.68963766098022,2,1925,0
"8388",83402,18,5.22060441970825,3,1925,0
"8389",83408,9,4.95136499404907,4,1925,0
"8390",83410,12,4.85531854629517,1,1925,1
"8391",83412,13,5.46495294570923,2,1925,0
"8392",83415,12,5.17863893508911,4,1925,0
"8393",83430,17,6.37877559661865,3,1925,0
"8394",83439,16,5.7701268196106,2,1925,0
"8395",83440,13,5.23241853713989,4,1925,0
"8396",83446,16,5.44251728057861,2,1925,0
"8397",83455,10,4.55480527877808,1,1925,1
"8398",83478,16,5.7516074180603,1,1925,1
"8399",83488,8,4.29755210876465,4,1925,0
"8400",83493,6,4.63406229019165,1,1925,1
"8401",83503,10,4.7759051322937,4,1925,0
"8402",83508,12,5.17863893508911,4,1925,0
"8403",83509,12,5.36922359466553,3,1925,0
"8404",83519,18,5.58227920532227,2,1925,0
"8405",83525,4,4.52622556686401,4,1925,0
"8406",83527,12,5.55712032318115,3,1925,0
"8407",83534,12,5.37831497192383,2,1925,0
"8408",83540,17,5.62560892105103,2,1925,0
"8409",83542,16,5.43119287490845,4,1925,0
"8410",83579,12,5.19518804550171,1,1925,1
"8411",83590,16,4.7759051322937,3,1925,0
"8412",83601,16,5.27345180511475,4,1925,0
"8413",83630,7,4.90010547637939,3,1925,0
"8414",83632,17,5.2599663734436,3,1925,0
"8415",83641,4,5.02700042724609,4,1925,0
"8416",83649,15,4.74760437011719,3,1925,0
"8417",83671,16,5.1118016242981,3,1925,0
"8418",83674,9,5.06153964996338,2,1925,0
"8419",83703,14,5.47321748733521,2,1925,0
"8420",83707,6,5.01057004928589,1,1925,1
"8421",83715,9,4.62961864471436,2,1925,0
"8422",83720,9,4.15443086624146,2,1925,0
"8423",83744,16,4.31349563598633,1,1925,1
"8424",83758,10,5.46495294570923,1,1925,1
"8425",83759,11,5.86904764175415,1,1925,1
"8426",83766,11,5.27345180511475,1,1925,1
"8427",83768,13,6.66604566574097,4,1925,0
"8428",83771,14,5.73753643035889,2,1925,0
"8429",83786,12,5.81205034255981,3,1925,0
"8430",83788,12,5.07388639450073,1,1925,1
"8431",83813,11,5.20049905776978,1,1925,1
"8432",83819,13,5.18962907791138,2,1925,0
"8433",83841,14,5.61851644515991,4,1925,0
"8434",83860,14,5.68727445602417,2,1925,0
"8435",83868,16,5.03637933731079,4,1925,0
"8436",83871,11,4.97914838790894,1,1925,1
"8437",83877,12,5.17863893508911,3,1925,0
"8438",83885,12,5.17863893508911,1,1925,1
"8439",83887,0,4.59521865844727,4,1925,0
"8440",83890,18,5.33200788497925,3,1925,0
"8441",83893,16,5.92297029495239,2,1925,0
"8442",83915,14,5.12180233001709,2,1925,0
"8443",83927,12,5.02355813980103,1,1925,1
"8444",83943,12,4.72504234313965,1,1925,1
"8445",83947,8,4.68432426452637,4,1925,0
"8446",83951,6,2.81282234191895,2,1925,0
"8447",83953,12,5.55231332778931,2,1925,0
"8448",83957,15,5.23241853713989,4,1925,0
"8449",83966,11,4.7759051322937,3,1925,0
"8450",83969,8,5.06153964996338,2,1925,0
"8451",83989,11,4.7759051322937,2,1925,0
"8452",84013,10,5.22890090942383,4,1925,0
"8453",84042,12,5.23241853713989,4,1925,0
"8454",84050,5,5.06153964996338,1,1925,1
"8455",84055,14,5.09813117980957,3,1925,0
"8456",84062,12,4.95036697387695,3,1925,0
"8457",84070,9,4.15443086624146,2,1925,0
"8458",84074,12,4.99741077423096,2,1925,0
"8459",84075,12,4.85531854629517,3,1925,0
"8460",84083,10,4.95686197280884,1,1925,1
"8461",84088,6,4.7759051322937,1,1925,1
"8462",84100,14,4.70749664306641,4,1925,0
"8463",84103,6,4.42958450317383,2,1925,0
"8464",84127,14,3.18330812454224,4,1925,0
"8465",84142,14,4.68963766098022,2,1925,0
"8466",84173,15,6.13319873809814,2,1925,0
"8467",84179,4,3.69352555274963,3,1925,0
"8468",84181,12,3.02424359321594,4,1925,0
"8469",84184,7,5.06153964996338,4,1925,0
"8470",84188,12,5.28345251083374,1,1925,1
"8471",84191,12,4.07089138031006,3,1925,0
"8472",84195,12,4.99741077423096,4,1925,0
"8473",84207,12,5.33371448516846,1,1925,1
"8474",84208,3,3.13549423217773,3,1925,0
"8475",84228,10,4.70749664306641,3,1925,0
"8476",84236,13,5.68727445602417,3,1925,0
"8477",84245,14,5.33200788497925,4,1925,0
"8478",84249,15,5.06153964996338,3,1925,0
"8479",84250,10,4.14116907119751,3,1925,0
"8480",84255,12,5.06153964996338,3,1925,0
"8481",84263,11,5.07388639450073,4,1925,0
"8482",84274,12,4.67145347595215,4,1925,0
"8483",84308,15,5.242835521698,4,1925,0
"8484",84321,10,5.65086841583252,2,1925,0
"8485",84323,6,4.55480527877808,4,1925,0
"8486",84334,10,4.99741077423096,3,1925,0
"8487",84353,12,5.61851644515991,2,1925,0
"8488",84384,12,4.7759051322937,3,1925,0
"8489",84395,12,5.17863893508911,2,1925,0
"8490",84396,7,5.54467964172363,3,1925,0
"8491",84397,8,5.06153964996338,1,1925,1
"8492",84411,12,5.17863893508911,2,1925,0
"8493",84412,12,5.28345251083374,3,1925,0
"8494",84416,12,5.06153964996338,1,1925,1
"8495",84431,10,5.13343095779419,1,1925,1
"8496",84452,12,6.19678354263306,4,1925,0
"8497",84484,10,4.53358793258667,2,1925,0
"8498",84496,12,5.54467964172363,4,1925,0
"8499",84514,16,5.81205034255981,2,1925,0
"8500",84520,11,4.67145347595215,3,1925,0
"8501",84525,3,4.05756521224976,2,1925,0
"8502",84536,13,4.49094676971436,2,1925,0
"8503",84538,12,4.18474054336548,3,1925,0
"8504",84539,17,5.86904764175415,2,1925,0
"8505",84540,16,5.04903888702393,3,1925,0
"8506",84555,12,4.92888641357422,1,1925,1
"8507",84567,3,3.48047065734863,1,1925,1
"8508",84568,18,5.68727445602417,1,1925,1
"8509",84605,14,5.81205034255981,1,1925,1
"8510",84607,3,4.24997186660767,4,1925,0
"8511",84616,9,4.76622533798218,4,1925,0
"8512",84620,8,3.95030069351196,2,1925,0
"8513",84632,9,4.55480527877808,1,1925,1
"8514",84677,6,4.3745231628418,1,1925,1
"8515",84680,4,4.72171545028687,1,1925,1
"8516",84685,9,4.84256219863892,4,1925,0
"8517",84707,16,4.99741077423096,2,1925,0
"8518",84712,9,4.49094676971436,2,1925,0
"8519",84731,9,4.55480527877808,2,1925,0
"8520",84747,8,4.41249513626099,4,1925,0
"8521",84753,6,4.49094676971436,4,1925,0
"8522",84755,12,4.7759051322937,1,1925,1
"8523",84764,10,5.07388639450073,1,1925,1
"8524",84770,6,4.37413454055786,3,1925,0
"8525",84773,6,4.3745231628418,4,1925,0
"8526",84783,2,4.3745231628418,3,1925,0
"8527",84804,11,3.27566385269165,1,1925,1
"8528",84810,7,5.15629053115845,3,1925,0
"8529",84814,14,5.61851644515991,1,1925,1
"8530",84832,8,4.73287010192871,2,1925,0
"8531",84860,16,6.88795280456543,4,1925,0
"8532",84861,16,6.88795280456543,4,1925,0
"8533",84879,7,5.17882966995239,2,1925,0
"8534",84897,12,4.12884378433228,2,1925,0
"8535",84931,18,6.08273363113403,3,1925,0
"8536",84935,11,4.94297218322754,4,1925,0
"8537",84936,9,4.75923681259155,2,1925,0
"8538",84940,11,5.20049905776978,3,1925,0
"8539",84955,18,6.83395338058472,4,1925,0
"8540",84965,8,4.59521865844727,4,1925,0
"8541",84976,8,5.3106164932251,1,1925,1
"8542",84981,16,6.19678354263306,1,1925,1
"8543",84993,6,4.51268911361694,3,1925,0
"8544",85002,12,5.71995830535889,1,1925,1
"8545",85034,12,4.59521865844727,2,1925,0
"8546",85036,12,5.01057004928589,3,1925,0
"8547",85037,4,5.04903888702393,2,1925,0
"8548",85071,12,5.06153964996338,3,1925,0
"8549",85098,9,5.46495294570923,4,1925,0
"8550",85100,7,4.75923681259155,3,1925,0
"8551",85114,6,4.43720674514771,2,1925,0
"8552",85126,14,5.12180233001709,2,1925,0
"8553",85145,6,4.63406229019165,4,1925,0
"8554",85165,10,5.242835521698,4,1925,0
"8555",85191,13,4.7759051322937,2,1925,0
"8556",85205,15,5.40587997436523,3,1925,0
"8557",85212,12,4.49094676971436,4,1925,0
"8558",85244,12,5.68727445602417,4,1925,0
"8559",85246,16,5.56740856170654,1,1925,1
"8560",85249,16,5.42257165908813,1,1925,1
"8561",85251,11,5.57487154006958,1,1925,1
"8562",85280,12,4.59521865844727,2,1925,0
"8563",85312,16,4.85531854629517,4,1925,0
"8564",85314,17,5.68727445602417,1,1925,1
"8565",85326,13,5.12180233001709,1,1925,1
"8566",85327,12,5.68727445602417,2,1925,0
"8567",85331,10,5.37831497192383,4,1925,0
"8568",85335,12,5.54467964172363,2,1925,0
"8569",85338,7,4.92888641357422,4,1925,0
"8570",85349,12,5.61851644515991,2,1925,0
"8571",85351,18,6.0692195892334,2,1925,0
"8572",85390,12,4.7759051322937,2,1925,0
"8573",85392,9,4.7759051322937,4,1925,0
"8574",85397,14,5.46495294570923,4,1925,0
"8575",85412,14,3.47640180587769,1,1925,1
"8576",85415,13,5.81205034255981,3,1925,0
"8577",85417,16,5.44651508331299,2,1925,0
"8578",85424,12,5.84095525741577,4,1925,0
"8579",85442,10,4.63406229019165,2,1925,0
"8580",85486,10,4.7923002243042,2,1925,0
"8581",85490,9,4.72504234313965,3,1925,0
"8582",85495,12,5.06153964996338,2,1925,0
"8583",85501,9,3.97057771682739,1,1925,1
"8584",85507,8,4.88539791107178,3,1925,0
"8585",85511,12,4.27051973342896,1,1925,1
"8586",85530,0,4.97056198120117,3,1925,0
"8587",85540,11,4.92888641357422,3,1925,0
"8588",85542,10,5.23241853713989,3,1925,0
"8589",85549,12,5.6240177154541,3,1925,0
"8590",85568,18,6.53269100189209,1,1925,1
"8591",85571,18,6.78369140625,1,1925,1
"8592",85578,13,4.31349563598633,1,1925,1
"8593",85582,13,4.91459941864014,2,1925,0
"8594",85597,12,6.17253923416138,3,1925,0
"8595",85599,5,4.92888641357422,3,1925,0
"8596",85628,18,5.86904764175415,3,1925,0
"8597",85629,7,5.06153964996338,3,1925,0
"8598",85632,6,5.91067218780518,3,1925,0
"8599",85650,7,5.7187705039978,1,1925,1
"8600",85672,2,5.25314569473267,1,1925,1
"8601",85676,11,4.59521865844727,2,1925,0
"8602",85704,12,5.45661926269531,4,1925,0
"8603",85705,10,5.11003684997559,3,1925,0
"8604",85719,12,5.7701268196106,3,1925,0
"8605",85724,7,4.09090709686279,3,1925,0
"8606",85729,7,4.51268911361694,1,1925,1
"8607",85730,10,5.08608245849609,2,1925,0
"8608",85737,7,5.37831497192383,4,1925,0
"8609",85739,12,5.242835521698,4,1925,0
"8610",85750,12,5.57168340682983,4,1925,0
"8611",85752,15,6.04628229141235,3,1925,0
"8612",85760,17,5.20049905776978,1,1925,1
"8613",85761,9,5.17863893508911,4,1925,0
"8614",85762,16,5.23241853713989,1,1925,1
"8615",85764,12,5.38732433319092,3,1925,0
"8616",85778,3,4.64548063278198,3,1925,0
"8617",85805,7,4.7759051322937,3,1925,0
"8618",85817,11,5.28345251083374,3,1925,0
"8619",85819,2,4.60505533218384,1,1925,1
"8620",85825,15,4.7759051322937,2,1925,0
"8621",85834,8,4.59521865844727,3,1925,0
"8622",85853,12,4.99741077423096,2,1925,0
"8623",85866,12,5.23241853713989,4,1925,0
"8624",85872,18,5.23241853713989,2,1925,0
"8625",85902,17,5.20049905776978,1,1925,1
"8626",85908,7,4.67145347595215,4,1925,0
"8627",85909,11,4.90558004379272,3,1925,0
"8628",85913,9,5.28345251083374,3,1925,0
"8629",85917,7,4.60505533218384,1,1925,1
"8630",85918,6,3.64765667915344,2,1925,0
"8631",85924,8,4.59521865844727,3,1925,0
"8632",85926,12,5.11592674255371,3,1925,0
"8633",85949,12,5.7187705039978,4,1925,0
"8634",85950,6,4.27051973342896,2,1925,0
"8635",85958,10,5.22189140319824,4,1925,0
"8636",85966,8,4.85531854629517,2,1925,0
"8637",85978,12,4.3745231628418,3,1925,0
"8638",85990,12,4.63406229019165,3,1925,0
"8639",85992,7,4.49094676971436,2,1925,0
"8640",86024,12,5.68727445602417,4,1925,0
"8641",86027,4,4.49094676971436,4,1925,0
"8642",86037,9,5.06153964996338,4,1925,0
"8643",86042,8,4.59521865844727,3,1925,0
"8644",86045,0,4.2350025177002,3,1925,0
"8645",86049,12,5.43119287490845,2,1925,0
"8646",86050,12,5.46495294570923,3,1925,0
"8647",86051,17,5.46495294570923,1,1925,1
"8648",86062,16,5.242835521698,1,1925,1
"8649",86063,3,4.14641332626343,3,1925,0
"8650",86067,5,4.41249513626099,1,1925,1
"8651",86074,12,5.17863893508911,2,1925,0
"8652",86085,15,5.28345251083374,2,1925,0
"8653",86090,14,4.92888641357422,3,1925,0
"8654",86104,12,4.63406229019165,4,1925,0
"8655",86120,5,4.59521865844727,2,1925,0
"8656",86125,6,4.72504234313965,4,1925,0
"8657",86130,12,4.7759051322937,4,1925,0
"8658",86144,12,4.84792041778564,4,1925,0
"8659",86145,4,3.32592558860779,1,1925,1
"8660",86150,9,4.59521865844727,1,1925,1
"8661",86166,6,2.37718319892883,4,1925,0
"8662",86171,12,4.42273092269897,4,1925,0
"8663",86176,12,5.37831497192383,2,1925,0
"8664",86184,14,5.28345251083374,2,1925,0
"8665",86188,18,5.68727445602417,4,1925,0
"8666",86189,12,5.17863893508911,3,1925,0
"8667",86204,12,5.21125268936157,2,1925,0
"8668",86219,6,5.18369293212891,4,1925,0
"8669",86220,8,4.14116907119751,4,1925,0
"8670",86239,12,5.17863893508911,2,1925,0
"8671",86243,7,4.91459941864014,3,1925,0
"8672",86248,5,5.12180233001709,3,1925,0
"8673",86274,9,5.12180233001709,1,1925,1
"8674",86276,12,5.22189140319824,1,1925,1
"8675",86290,16,5.73906755447388,3,1925,0
"8676",86292,18,6.13927173614502,1,1925,1
"8677",86307,4,5.08795118331909,3,1925,0
"8678",86308,10,5.46495294570923,3,1925,0
"8679",86322,12,5.08608245849609,4,1925,0
"8680",86327,16,5.61851644515991,1,1925,1
"8681",86336,10,5.12180233001709,1,1925,1
"8682",86370,12,4.17343521118164,4,1925,0
"8683",86379,16,6.11357355117798,3,1925,0
"8684",86389,4,4.86656141281128,2,1925,0
"8685",86411,10,5.28345251083374,2,1925,0
"8686",86422,16,5.55988931655884,4,1925,0
"8687",86423,10,5.92297029495239,3,1925,0
"8688",86441,11,4.59521865844727,2,1925,0
"8689",86451,9,5.91770696640015,1,1925,1
"8690",86463,6,4.99741077423096,4,1925,0
"8691",86478,12,5.03637933731079,3,1925,0
"8692",86488,12,4.12317323684692,2,1925,0
"8693",86491,8,4.92888641357422,4,1925,0
"8694",86495,12,5.13343095779419,4,1925,0
"8695",86501,12,4.7759051322937,4,1925,0
"8696",86515,12,5.06153964996338,4,1925,0
"8697",86520,8,4.93496990203857,1,1925,1
"8698",86549,12,4.88539791107178,1,1925,1
"8699",86556,12,4.99741077423096,4,1925,0
"8700",86560,6,4.61482906341553,1,1925,1
"8701",86562,6,4.64548063278198,3,1925,0
"8702",86566,11,4.75428342819214,4,1925,0
"8703",86575,12,5.61851644515991,2,1925,0
"8704",86586,12,5.46495294570923,4,1925,0
"8705",86589,14,4.92888641357422,3,1925,0
"8706",86590,17,5.21122312545776,2,1925,0
"8707",86601,12,4.92888641357422,4,1925,0
"8708",86607,12,4.59521865844727,3,1925,0
"8709",86610,9,5.59494113922119,1,1925,1
"8710",86630,6,5.63964462280273,1,1925,1
"8711",86655,8,3.59084486961365,2,1925,0
"8712",86659,12,4.24273633956909,3,1925,0
"8713",86684,10,4.29755210876465,4,1925,0
"8714",86687,5,4.58179569244385,1,1925,1
"8715",86696,5,4.27051973342896,4,1925,0
"8716",86707,7,4.85531854629517,3,1925,0
"8717",86709,2,3.87181353569031,4,1925,0
"8718",86710,12,3.74990963935852,4,1925,0
"8719",86718,12,4.34951877593994,3,1925,0
"8720",86722,12,5.6465892791748,1,1925,1
"8721",86727,6,4.98407649993896,2,1925,0
"8722",86756,7,4.67145347595215,1,1925,1
"8723",86761,7,4.7759051322937,4,1925,0
"8724",86771,6,4.21415901184082,3,1925,0
"8725",86783,9,4.42478466033936,4,1925,0
"8726",86792,6,3.79142665863037,1,1925,1
"8727",86793,7,4.91459941864014,1,1925,1
"8728",86802,12,5.40510320663452,4,1925,0
"8729",86806,12,4.64548063278198,3,1925,0
"8730",86814,4,4.12317323684692,1,1925,1
"8731",86815,9,4.59521865844727,4,1925,0
"8732",86827,12,5.01057004928589,3,1925,0
"8733",86828,5,4.09090709686279,1,1925,1
"8734",86844,16,5.53698682785034,3,1925,0
"8735",86845,16,5.99876642227173,4,1925,0
"8736",86850,7,4.3745231628418,2,1925,0
"8737",86857,0,4.29755210876465,1,1925,1
"8738",86873,16,5.29335403442383,1,1925,1
"8739",86906,9,5.59693193435669,2,1925,0
"8740",86911,10,5.08608245849609,2,1925,0
"8741",86913,5,4.90010547637939,4,1925,0
"8742",86920,8,4.92888641357422,1,1925,1
"8743",86922,12,4.59521865844727,4,1925,0
"8744",86938,12,4.99741077423096,2,1925,0
"8745",86950,11,5.06153964996338,4,1925,0
"8746",86962,10,5.47321748733521,2,1925,0
"8747",86975,8,4.89019393920898,3,1925,0
"8748",86985,12,5.86497974395752,3,1925,0
"8749",86986,13,5.58227920532227,3,1925,0
